frame,Red,Red2,Green,LightGreen,Yellow,Blue,Orange,Total
1520,0,0,0,2,0,0,0,2
1521,0,0,0,2,0,0,0,2
1522,0,0,1,2,0,0,0,3
1523,0,0,1,2,0,0,0,3
1524,0,0,1,3,0,0,0,4
1525,0,0,1,3,0,0,0,4
1526,0,0,1,3,0,0,0,4
1527,0,0,1,3,0,0,0,4
1528,0,0,1,2,0,0,0,3
1529,0,0,1,2,0,0,0,3
1530,0,0,1,2,0,0,0,3
1531,0,0,1,2,0,0,0,3
1532,0,0,1,2,0,0,0,3
1533,0,0,1,2,0,0,0,3
1534,0,0,1,2,0,0,0,3
1535,0,0,1,2,0,0,0,3
1536,0,0,1,2,0,0,0,3
1537,0,0,1,2,0,0,0,3
1538,0,0,1,2,0,0,0,3
1539,0,0,1,2,0,0,0,3
1540,0,0,1,2,0,0,0,3
1541,0,0,1,2,0,0,0,3
1542,0,0,1,2,0,0,0,3
1543,0,0,1,2,0,0,0,3
1544,0,0,1,2,0,0,0,3
1545,0,0,1,2,0,0,0,3
1546,0,0,1,2,0,0,0,3
1547,0,0,1,2,0,0,0,3
1548,0,0,1,2,0,0,0,3
1549,0,0,1,2,0,0,0,3
1550,0,0,1,2,0,0,0,3
1551,0,0,1,2,0,0,0,3
1552,0,0,1,2,0,0,0,3
1553,0,0,1,2,0,0,0,3
1554,0,0,1,2,0,0,0,3
1555,0,0,1,2,0,0,0,3
1556,0,0,1,2,0,0,0,3
1557,0,0,1,2,0,0,0,3
1558,0,0,1,2,0,0,0,3
1559,0,0,1,2,0,0,0,3
1560,0,0,1,2,0,0,0,3
1561,0,0,1,2,0,0,0,3
1562,0,0,1,2,0,0,0,3
1563,0,0,1,2,0,0,0,3
1564,0,0,1,1,0,0,0,2
1565,0,0,1,1,0,0,0,2
1566,0,0,1,1,0,0,0,2
1567,0,0,1,2,0,0,0,3
1568,0,0,1,2,0,0,0,3
1569,0,0,1,2,0,0,0,3
1570,0,0,1,2,0,0,0,3
1571,0,0,1,2,0,0,0,3
1572,0,0,1,2,0,0,0,3
1573,0,0,1,2,0,0,0,3
1574,0,0,1,2,0,0,0,3
1575,0,0,1,1,0,0,0,2
1576,0,0,1,1,0,0,0,2
1577,0,0,1,1,0,0,0,2
1578,0,0,1,1,0,0,0,2
1579,0,0,1,1,0,0,0,2
1580,0,0,1,2,0,0,0,3
1581,0,0,1,1,0,0,0,2
1582,0,0,1,2,0,0,0,3
1583,0,0,1,1,0,0,0,2
1584,0,0,1,1,0,0,0,2
1585,0,0,1,2,0,0,0,3
1586,0,0,1,2,0,0,0,3
1587,0,0,1,2,0,0,0,3
1588,0,0,1,2,0,0,0,3
1589,0,0,1,2,0,0,0,3
1590,0,0,1,1,0,0,0,2
1591,0,0,1,1,0,0,0,2
1592,0,0,1,1,0,0,0,2
1593,0,0,1,1,0,0,0,2
1594,0,0,1,1,0,0,0,2
1595,0,0,1,2,0,0,0,3
1596,0,0,1,2,0,0,0,3
1597,0,0,1,2,0,0,0,3
1598,0,0,1,2,0,0,0,3
1599,0,0,1,2,0,0,0,3
1600,0,0,0,1,0,0,0,1
1601,0,0,1,2,0,0,0,3
1602,0,0,0,2,0,0,0,2
1603,0,0,1,2,0,0,0,3
1604,0,0,1,2,0,0,0,3
1605,0,0,1,2,0,0,0,3
1606,0,0,1,1,0,0,0,2
1607,0,0,1,2,0,0,0,3
1608,0,0,1,2,0,0,0,3
1609,0,0,1,2,0,0,0,3
1610,0,0,0,1,0,0,0,1
1611,0,0,1,1,0,0,0,2
1612,0,0,1,2,0,0,0,3
1613,0,0,1,2,0,0,0,3
1614,0,0,1,1,0,0,0,2
1615,0,0,1,1,0,0,0,2
1616,0,0,1,2,0,0,0,3
1617,0,0,1,1,0,0,0,2
1618,0,0,1,1,0,0,0,2
1619,0,0,1,2,0,0,0,3
1620,0,0,1,1,0,0,0,2
1621,0,0,1,2,0,0,0,3
1622,0,0,1,2,0,0,0,3
1623,0,0,1,2,0,0,0,3
1624,0,0,1,2,0,0,0,3
1625,0,0,1,2,0,0,0,3
1626,0,0,0,2,0,0,0,2
1627,0,0,0,1,0,0,0,1
1628,0,0,0,1,0,0,0,1
1629,0,0,0,1,0,0,0,1
1630,0,0,0,1,0,0,0,1
1631,0,0,0,1,0,0,0,1
1632,0,0,0,1,0,0,0,1
1633,0,0,0,0,0,0,0,0
1634,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0
1636,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0
1642,0,0,0,0,0,0,0,0
1643,0,0,0,0,0,0,0,0
1644,0,0,0,0,0,0,0,0
1645,0,0,0,0,0,0,0,0
1646,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0
1648,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,0,0,0
1650,0,0,0,0,0,0,0,0
1651,0,0,0,0,0,0,0,0
1652,0,0,0,0,0,0,0,0
1653,0,0,0,0,0,0,0,0
1654,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,0,0,0
1656,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,0,0
1658,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0,0
1662,0,0,0,0,0,0,0,0
1663,0,0,0,0,0,0,0,0
1664,0,0,0,0,0,0,0,0
1665,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,0,0,0
1667,0,0,0,0,0,0,0,0
1668,0,0,0,0,0,0,0,0
1669,0,0,0,0,0,0,0,0
1670,0,0,0,0,0,0,0,0
1671,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,0
1674,0,0,0,0,0,0,0,0
1675,0,0,0,0,0,0,0,0
1676,0,0,0,0,0,0,0,0
1677,0,0,0,0,0,0,0,0
1678,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,0,0
1680,0,0,1,0,0,0,0,1
1681,0,0,0,0,0,0,0,0
1682,0,0,1,0,0,0,0,1
1683,0,0,1,0,0,0,0,1
1684,0,0,1,0,0,0,0,1
1685,0,0,1,0,0,0,0,1
1686,0,0,1,0,0,0,0,1
1687,0,0,1,0,0,0,0,1
1688,0,0,1,1,0,0,0,2
1689,0,0,1,1,0,0,0,2
1690,0,0,1,1,0,0,0,2
1691,0,0,1,1,0,0,0,2
1692,0,0,1,1,0,0,0,2
1693,0,0,1,1,0,0,0,2
1694,0,0,1,1,0,0,0,2
1695,0,0,1,1,0,0,0,2
1696,0,0,1,1,0,0,0,2
1697,0,0,1,1,0,0,0,2
1698,0,0,1,1,0,0,0,2
1699,0,0,1,1,0,0,0,2
1700,0,0,1,1,0,0,0,2
1701,0,0,1,1,0,0,0,2
1702,0,0,1,1,0,0,0,2
1703,0,0,1,1,0,0,0,2
1704,0,0,1,1,0,0,0,2
1705,0,0,1,1,0,0,0,2
1706,0,0,1,1,0,0,0,2
1707,0,0,1,1,0,0,0,2
1708,0,0,1,1,0,0,0,2
1709,0,0,1,1,0,0,0,2
1710,0,0,1,1,0,0,0,2
1711,0,0,1,1,0,0,0,2
1712,0,0,1,1,0,0,0,2
1713,0,0,1,1,0,0,0,2
1714,0,0,1,1,0,0,0,2
1715,0,0,1,1,0,0,0,2
1716,0,0,1,1,0,0,0,2
1717,0,0,1,1,0,0,0,2
1718,0,0,1,1,0,0,0,2
1719,0,0,1,1,0,0,0,2
1720,0,0,1,1,0,0,0,2
1721,0,0,1,1,0,0,0,2
1722,0,0,1,1,0,0,0,2
1723,0,0,1,1,0,0,0,2
1724,0,0,1,1,0,0,0,2
1725,0,0,1,1,0,0,0,2
1726,0,0,1,1,0,0,0,2
1727,0,0,1,1,0,0,0,2
1728,0,0,1,1,0,0,0,2
1729,0,0,1,1,0,0,0,2
1730,0,0,1,1,0,0,0,2
1731,0,0,1,1,0,0,0,2
1732,0,0,1,1,0,0,0,2
1733,0,0,1,1,0,0,0,2
1734,0,0,1,1,0,0,0,2
1735,0,0,1,1,0,0,0,2
1736,0,0,1,1,0,0,0,2
1737,0,0,1,1,0,0,0,2
1738,0,0,1,1,0,0,0,2
1739,0,0,1,1,0,0,0,2
1740,0,0,1,1,0,0,0,2
1741,0,0,1,1,0,0,0,2
1742,0,0,1,1,0,0,0,2
1743,0,0,1,1,0,0,0,2
1744,0,0,1,1,0,0,0,2
1745,0,0,1,1,0,0,0,2
1746,0,0,1,1,0,0,0,2
1747,0,0,1,1,0,0,0,2
1748,0,0,1,1,0,0,0,2
1749,0,0,1,1,0,0,0,2
1750,0,0,1,1,0,0,0,2
1751,0,0,1,1,0,0,0,2
1752,0,0,1,1,0,0,0,2
1753,0,0,1,1,0,0,0,2
1754,0,0,1,1,0,0,0,2
1755,0,0,1,1,0,0,0,2
1756,0,0,1,1,0,0,0,2
1757,0,0,1,1,0,0,0,2
1758,0,0,1,1,0,0,0,2
1759,0,0,1,1,0,0,0,2
1760,0,0,1,1,0,0,0,2
1761,0,0,1,1,0,0,0,2
1762,0,0,1,1,0,0,0,2
1763,0,0,1,1,0,0,0,2
1764,0,0,1,1,0,0,0,2
1765,0,0,1,1,0,0,0,2
1766,0,0,1,1,0,0,0,2
1767,0,0,1,1,0,0,0,2
1768,0,0,1,1,0,0,0,2
1769,0,0,1,1,0,0,0,2
1770,0,0,1,1,0,0,0,2
1771,0,0,1,1,0,0,0,2
1772,0,0,1,1,0,0,0,2
1773,0,0,1,1,0,0,0,2
1774,0,0,1,1,0,0,0,2
1775,0,0,1,1,0,0,0,2
1776,0,0,1,1,0,0,0,2
1777,0,0,1,1,0,0,0,2
1778,0,0,1,1,0,0,0,2
1779,0,0,1,1,0,0,0,2
1780,0,0,1,1,0,0,0,2
1781,0,0,1,1,0,0,0,2
1782,0,0,1,1,0,0,0,2
1783,0,0,1,1,0,0,0,2
1784,0,0,1,1,0,0,0,2
1785,0,0,1,1,0,0,0,2
1786,0,0,1,1,0,0,0,2
1787,0,0,1,1,0,0,0,2
1788,0,0,0,1,0,0,0,1
1789,0,0,0,1,0,0,0,1
1790,0,0,0,1,0,0,0,1
1791,0,0,0,1,0,0,0,1
1792,0,0,0,1,0,0,0,1
1793,0,0,0,1,0,0,0,1
1794,0,0,0,1,0,0,0,1
1795,0,0,0,1,0,0,0,1
1796,0,0,0,1,0,0,0,1
1797,0,0,0,1,0,0,0,1
1798,0,0,0,1,0,0,0,1
1799,0,0,0,1,0,0,0,1
1800,0,0,0,1,0,0,0,1
1801,0,0,0,1,0,0,0,1
1802,0,0,0,1,0,0,0,1
1803,0,0,0,1,0,0,0,1
1804,0,0,0,1,0,0,0,1
1805,0,0,0,1,0,0,0,1
1806,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0,0
1812,0,0,0,0,1,0,0,1
1813,0,0,0,0,1,0,0,1
1814,0,0,0,0,1,0,0,1
1815,0,0,0,0,1,0,0,1
1816,0,0,0,0,1,0,0,1
1817,0,0,0,0,1,0,0,1
1818,0,0,0,0,1,0,0,1
1819,0,0,0,0,1,0,0,1
1820,0,0,0,0,1,0,0,1
1821,0,0,0,0,1,0,0,1
1822,0,0,0,0,1,0,0,1
1823,0,0,0,0,1,0,0,1
1824,0,0,0,0,1,0,0,1
1825,0,0,0,0,1,0,0,1
1826,0,0,0,0,1,0,0,1
1827,0,0,0,0,1,0,0,1
1828,0,0,0,0,1,0,0,1
1829,0,0,0,0,1,0,0,1
1830,0,0,0,0,1,0,0,1
1831,0,0,0,0,1,0,0,1
1832,0,0,0,0,1,0,0,1
1833,0,0,0,0,1,0,0,1
1834,0,0,0,0,1,0,0,1
1835,0,0,0,0,1,0,0,1
1836,0,0,0,0,1,0,0,1
1837,0,0,0,0,1,0,0,1
1838,0,0,0,0,1,0,0,1
1839,0,0,0,0,1,0,0,1
1840,0,0,0,0,1,0,0,1
1841,0,0,0,0,1,0,0,1
1842,0,0,0,0,1,0,0,1
1843,0,0,0,0,1,0,0,1
1844,0,0,0,0,1,0,0,1
1845,0,0,0,0,1,0,0,1
1846,0,0,0,0,1,0,0,1
1847,0,0,0,0,1,0,0,1
1848,0,0,0,0,1,0,0,1
1849,0,0,0,0,1,0,0,1
1850,0,0,0,0,1,0,0,1
1851,0,0,0,0,1,0,0,1
1852,0,0,0,0,1,0,0,1
1853,0,0,0,0,1,0,0,1
1854,0,0,0,0,1,0,0,1
1855,0,0,0,0,1,0,0,1
1856,0,0,0,0,1,0,0,1
1857,0,0,0,0,1,0,0,1
1858,0,0,0,0,1,0,0,1
1859,0,0,0,0,1,0,0,1
1860,0,0,0,0,1,0,0,1
1861,0,0,0,0,1,0,0,1
1862,0,0,0,0,1,0,0,1
1863,0,0,0,0,1,0,0,1
1864,0,0,0,0,1,0,0,1
1865,0,0,0,0,1,0,0,1
1866,0,0,0,0,1,0,0,1
1867,0,0,0,0,1,0,0,1
1868,0,0,0,0,1,0,0,1
1869,0,0,0,0,1,0,0,1
1870,0,0,0,0,1,0,0,1
1871,0,0,0,0,1,0,0,1
1872,0,0,0,0,1,0,0,1
1873,0,0,0,0,1,0,0,1
1874,0,0,0,0,1,0,0,1
1875,0,0,0,0,1,0,0,1
1876,0,0,0,0,1,0,0,1
1877,0,0,0,0,1,0,0,1
1878,0,0,0,0,1,0,0,1
1879,0,0,0,0,1,0,0,1
1880,0,0,0,0,1,0,0,1
1881,0,0,0,0,1,0,0,1
1882,0,0,0,0,1,0,0,1
1883,0,0,0,0,1,0,0,1
1884,0,0,0,0,1,0,0,1
1885,0,0,0,0,1,0,0,1
1886,0,0,0,0,1,0,0,1
1887,0,0,0,0,1,0,0,1
1888,0,0,0,0,1,0,0,1
1889,0,0,0,0,1,0,0,1
1890,0,0,0,0,1,0,0,1
1891,0,0,0,0,1,0,0,1
1892,0,0,0,0,1,0,0,1
1893,0,0,0,0,1,0,0,1
1894,0,0,0,0,1,0,0,1
1895,0,0,0,0,1,0,0,1
1896,0,0,0,0,1,0,0,1
1897,0,0,0,0,1,0,0,1
1898,0,0,0,0,1,0,0,1
1899,0,0,0,0,1,0,0,1
1900,0,0,0,0,1,0,0,1
1901,0,0,0,0,1,0,0,1
1902,1,0,0,0,1,0,0,2
1903,1,0,0,0,1,0,0,2
1904,1,0,0,0,1,0,0,2
1905,1,0,0,0,1,0,0,2
1906,1,0,0,0,1,0,0,2
1907,1,0,0,0,1,0,0,2
1908,1,0,0,0,1,0,0,2
1909,1,0,0,0,1,0,0,2
1910,1,0,0,0,1,0,0,2
1911,1,0,0,0,1,0,0,2
1912,1,0,0,0,1,0,0,2
1913,1,0,0,0,1,0,0,2
1914,1,0,0,0,1,0,0,2
1915,1,0,0,0,1,0,0,2
1916,1,0,0,0,1,0,0,2
1917,1,0,0,0,1,0,0,2
1918,1,0,0,0,1,0,0,2
1919,1,0,0,0,1,0,0,2
1920,1,0,0,0,1,0,0,2
1921,1,0,0,0,1,0,0,2
1922,1,0,0,0,1,0,0,2
1923,1,0,0,0,1,0,0,2
1924,1,0,0,0,1,0,0,2
1925,1,0,0,0,1,0,0,2
1926,1,0,0,0,1,0,0,2
1927,0,0,0,0,1,0,0,1
1928,0,0,0,0,1,0,0,1
1929,0,0,0,0,1,0,0,1
1930,0,0,0,0,1,0,0,1
1931,0,0,0,0,1,0,0,1
1932,0,0,0,0,1,0,0,1
1933,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0
1939,1,0,0,0,0,0,0,1
1940,1,0,0,0,0,0,0,1
1941,1,0,0,0,0,0,0,1
1942,1,0,0,0,0,0,0,1
1943,1,0,0,0,0,0,0,1
1944,1,0,0,0,0,0,0,1
1945,1,0,0,0,0,0,0,1
1946,1,0,0,0,0,0,0,1
1947,1,0,0,0,0,0,0,1
1948,0,0,0,0,0,0,0,0
1949,1,0,0,0,0,0,0,1
1950,1,0,0,0,0,0,0,1
1951,1,0,0,0,0,0,0,1
1952,1,0,0,0,0,0,0,1
1953,1,0,0,0,0,0,0,1
1954,1,0,0,0,0,0,0,1
1955,1,0,0,0,0,0,0,1
1956,1,0,0,0,0,0,0,1
1957,1,0,0,0,0,0,0,1
1958,1,0,0,0,0,0,0,1
1959,1,0,0,0,0,0,0,1
1960,1,0,0,0,0,0,0,1
1961,1,0,0,0,0,0,0,1
1962,1,0,0,0,0,0,0,1
1963,1,0,0,0,0,0,0,1
1964,1,0,0,0,0,0,0,1
1965,1,0,0,0,0,0,0,1
1966,1,0,0,0,0,0,0,1
1967,1,0,0,0,0,0,0,1
1968,1,0,0,0,0,0,0,1
1969,1,0,0,0,0,0,0,1
1970,1,0,0,0,0,0,0,1
1971,1,0,0,0,0,0,0,1
1972,1,0,0,0,0,0,0,1
1973,1,0,0,0,0,0,0,1
1974,1,0,0,0,0,0,0,1
1975,1,0,0,0,0,0,0,1
1976,1,0,0,0,0,0,0,1
1977,1,0,0,0,0,0,0,1
1978,1,0,0,0,0,0,0,1
1979,1,0,0,0,0,0,0,1
1980,1,0,0,0,0,0,0,1
1981,1,0,0,0,0,0,0,1
1982,1,0,0,0,0,0,0,1
1983,1,0,0,0,0,0,0,1
1984,1,0,0,0,0,0,0,1
1985,1,0,0,0,0,0,0,1
1986,1,0,0,0,0,0,0,1
1987,1,0,0,0,0,0,0,1
1988,1,0,0,0,0,0,0,1
1989,1,0,0,0,0,0,0,1
1990,1,0,0,0,0,0,0,1
1991,1,0,0,0,0,0,0,1
1992,1,0,0,0,0,0,0,1
1993,1,0,0,0,0,0,0,1
1994,1,0,0,0,0,0,0,1
1995,1,0,0,0,0,0,0,1
1996,1,0,0,0,0,0,0,1
1997,1,0,0,0,0,0,0,1
1998,1,0,0,0,0,0,0,1
1999,1,0,0,0,0,0,0,1
2000,1,0,0,0,0,0,0,1
2001,1,0,0,0,0,0,0,1
2002,1,0,0,0,0,0,0,1
2003,1,0,0,0,0,0,1,2
2004,1,0,0,0,0,0,1,2
2005,1,0,0,0,0,0,1,2
2006,1,0,0,0,0,0,1,2
2007,1,0,0,0,0,0,0,1
2008,1,0,0,0,0,0,0,1
2009,1,0,0,0,0,0,0,1
2010,1,0,0,0,0,0,1,2
2011,1,0,0,0,0,0,1,2
2012,1,0,0,0,0,0,1,2
2013,1,0,0,0,0,0,1,2
2014,1,0,0,0,0,0,1,2
2015,1,0,0,0,0,0,0,1
2016,1,0,0,0,0,0,0,1
2017,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0
2029,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0
2032,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,0,0,0
2034,0,0,0,0,0,0,0,0
2035,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,0,0,0
2037,0,0,0,0,0,0,0,0
2038,0,0,0,0,0,0,0,0
2039,0,0,0,0,0,0,0,0
2040,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0
2045,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0
2047,0,0,0,0,0,0,0,0
2048,0,0,0,0,0,0,0,0
2049,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0
2051,0,0,0,0,0,0,0,0
2052,0,0,0,0,0,0,0,0
2053,0,0,0,0,0,0,0,0
2054,0,0,0,0,0,0,0,0
2055,0,0,0,0,0,0,0,0
2056,0,0,0,0,0,0,0,0
2057,0,0,0,0,0,0,0,0
2058,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,0
2065,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0
2102,0,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0,0
2104,0,0,0,0,0,0,0,0
2105,0,0,0,0,0,0,0,0
2106,0,0,0,0,0,0,0,0
2107,0,0,0,0,0,0,0,0
2108,0,0,0,0,0,0,0,0
2109,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0
2111,0,0,0,0,0,0,0,0
2112,0,0,0,0,0,0,0,0
2113,0,0,0,0,0,0,0,0
2114,0,0,0,0,0,0,0,0
2115,0,0,0,0,0,0,0,0
2116,0,0,0,0,0,0,0,0
2117,0,0,0,0,0,0,0,0
2118,0,0,0,0,0,0,0,0
2119,0,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0,0
2121,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0
2123,0,0,0,0,0,0,0,0
2124,0,0,0,0,0,0,0,0
2125,0,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0,0
2127,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0
2131,0,0,0,0,0,0,0,0
2132,0,0,0,0,0,0,0,0
2133,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0
2135,0,0,0,0,0,0,0,0
2136,0,0,0,0,0,0,0,0
2137,0,0,0,0,0,0,0,0
2138,0,0,0,0,0,0,0,0
2139,0,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0,0
2141,0,0,0,0,0,0,0,0
2142,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0,0
2147,0,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0,0
2151,0,0,0,0,0,0,0,0
2152,0,0,0,0,0,0,0,0
2153,0,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0,0
2155,0,0,0,0,0,0,0,0
2156,0,0,0,0,0,0,0,0
2157,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0
2159,0,0,0,0,0,0,0,0
2160,0,0,0,0,0,0,0,0
2161,0,0,0,0,0,0,0,0
2162,0,0,0,0,0,0,0,0
2163,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0
2165,0,0,0,0,0,0,0,0
2166,0,0,0,0,0,0,0,0
2167,0,0,0,0,0,0,0,0
2168,1,0,0,0,0,0,0,1
2169,0,0,0,0,0,0,0,0
2170,0,0,0,0,0,0,0,0
2171,1,0,0,0,0,0,0,1
2172,1,0,0,0,0,0,0,1
2173,0,0,0,0,0,0,0,0
2174,1,0,0,0,0,0,0,1
2175,1,0,0,0,0,0,0,1
2176,1,0,0,0,0,0,0,1
2177,1,0,0,0,0,0,0,1
2178,1,0,0,0,0,0,0,1
2179,1,0,0,0,0,0,0,1
2180,1,0,0,0,0,0,0,1
2181,1,0,0,0,0,0,0,1
2182,1,0,0,0,0,0,0,1
2183,1,0,0,0,0,0,0,1
2184,1,0,0,0,0,0,0,1
2185,1,0,0,0,0,0,0,1
2186,1,0,0,0,0,0,0,1
2187,1,0,0,0,0,0,0,1
2188,1,0,0,0,0,0,0,1
2189,1,0,0,0,0,0,0,1
2190,1,0,0,0,0,0,0,1
2191,1,0,0,0,0,0,0,1
2192,1,0,0,0,0,0,0,1
2193,1,0,0,0,0,0,0,1
2194,1,0,0,0,0,0,0,1
2195,1,0,0,0,0,0,0,1
2196,1,0,0,0,0,0,0,1
2197,1,0,0,0,0,0,0,1
2198,1,0,0,0,0,0,0,1
2199,1,0,0,0,0,0,0,1
2200,1,0,0,0,0,0,0,1
2201,1,0,0,0,0,0,0,1
2202,1,0,0,0,0,0,0,1
2203,1,0,0,0,0,0,0,1
2204,1,0,0,0,0,0,0,1
2205,1,0,0,0,0,0,0,1
2206,1,0,0,0,0,0,0,1
2207,1,0,0,0,0,0,0,1
2208,1,0,0,0,0,0,0,1
2209,1,0,0,0,0,0,0,1
2210,1,0,0,0,0,0,0,1
2211,1,0,0,0,0,0,0,1
2212,1,0,0,0,0,0,0,1
2213,1,0,0,0,0,0,0,1
2214,1,0,0,0,0,0,0,1
2215,1,0,0,0,0,0,0,1
2216,1,0,0,0,0,0,0,1
2217,1,0,0,0,0,0,0,1
2218,1,0,0,0,0,0,0,1
2219,1,0,0,0,0,0,0,1
2220,1,0,0,0,0,0,0,1
2221,1,0,0,0,0,0,0,1
2222,1,0,0,0,0,0,0,1
2223,1,0,0,0,0,0,0,1
2224,1,0,0,0,0,0,0,1
2225,1,0,0,0,0,0,0,1
2226,1,0,0,0,0,0,0,1
2227,1,0,0,0,0,0,0,1
2228,1,0,0,0,0,0,0,1
2229,1,0,0,0,0,0,0,1
2230,1,0,0,0,0,0,0,1
2231,1,0,0,0,0,0,0,1
2232,1,0,0,0,0,0,0,1
2233,1,0,0,0,0,0,0,1
2234,1,0,0,0,0,0,0,1
2235,1,0,0,0,0,0,0,1
2236,1,0,0,0,0,0,0,1
2237,1,0,0,0,0,0,0,1
2238,1,0,0,0,0,0,0,1
2239,1,0,0,0,0,0,0,1
2240,1,0,0,0,0,0,0,1
2241,1,0,0,0,0,0,0,1
2242,1,0,0,0,0,0,0,1
2243,1,0,0,0,0,0,0,1
2244,1,0,0,0,0,0,0,1
2245,1,0,0,0,0,0,0,1
2246,1,0,0,0,0,0,0,1
2247,1,0,0,0,0,0,0,1
2248,1,0,0,0,0,0,0,1
2249,1,0,0,0,0,0,0,1
2250,1,0,0,0,0,0,0,1
2251,1,0,0,0,0,0,0,1
2252,1,0,0,0,0,0,0,1
2253,1,0,0,0,0,0,0,1
2254,1,0,0,0,0,0,0,1
